date,ticker,trend_price_to_simple_moving_average_12_ratio,oscillator_relative_strength_index_14,volatility_average_true_range_14,volatility_average_true_range_14_normalized,market_strength_average_directional_index_14,market_strength_moving_average_convergence_divergence_histogram,monthly_high,monthly_low,position_within_monthly_range,percent_distance_from_monthly_high,percent_distance_from_monthly_low
2000-04-28,TURSG,,,,,,,0.034,0.024,0.6999999999999998,-0.08823529411764713,0.29166666666666663
2000-04-28,ULKER,,,,,,,1.23,0.9,1.0,0.0,0.36666666666666664
2000-04-28,VAKBN,,,,,,,,,,,
2000-04-28,VESTL,,,,,,,4.845,3.928,0.8331515812431847,-0.03157894736842097,0.19450101832993896
2000-04-28,YEOTK,,,,,,,,,,,
2000-04-28,YKBNK,,,,,,,1.16,0.796,0.807692307692308,-0.06034482758620676,0.36934673366834175
2000-04-28,ZOREN,,,,,,,,,,,
2000-05-31,AEFES,,,,,,,,,,,
2000-05-31,AGHOL,,,,,,,0.178,0.122,0.39285714285714274,-0.1910112359550562,0.18032786885245897
2000-05-31,AKBNK,,,,,,,0.441,0.288,0.03921568627450983,-0.33333333333333337,0.020833333333333353
2000-05-31,AKSA,,,,,,,0.035,0.026,0.3333333333333335,-0.17142857142857146,0.11538461538461549
2000-05-31,AKSEN,,,,,,,,,,,
2000-05-31,ALARK,,,,,,,1.055,0.823,0.16379310344827602,-0.18388625592417057,0.046172539489671975
2000-05-31,ALFAS,,,,,,,,,,,
2000-05-31,ALTNY,,,,,,,,,,,
2000-05-31,ANSGR,,,,,,,0.042,0.032,0.3999999999999996,-0.142857142857143,0.12499999999999989
2000-05-31,ARCLK,,,,,,,2.079,1.404,0.10370370370370376,-0.2910052910052911,0.04985754985754991
2000-05-31,ASELS,,,,,,,0.083,0.057,0.30769230769230765,-0.21686746987951808,0.14035087719298245
2000-05-31,ASTOR,,,,,,,,,,,
2000-05-31,AVPGY,,,,,,,,,,,
2000-05-31,BALSU,,,,,,,,,,,
2000-05-31,BERA,,,,,,,,,,,
2000-05-31,BIMAS,,,,,,,,,,,
2000-05-31,BINHO,,,,,,,,,,,
2000-05-31,BRSAN,,,,,,,0.515,0.378,0.27737226277372246,-0.1922330097087379,0.10052910052910047
2000-05-31,BRYAT,,,,,,,2.183,1.597,0.11092150170648458,-0.23866239120476407,0.04070131496556039
2000-05-31,BSOKE,,,,,,,0.069,0.048,0.19047619047619027,-0.246376811594203,0.08333333333333326
2000-05-31,BTCIM,,,,,,,0.023,0.015,0.1250000000000001,-0.3043478260869565,0.06666666666666674
2000-05-31,CANTE,,,,,,,,,,,
2000-05-31,CCOLA,,,,,,,,,,,
2000-05-31,CIMSA,,,,,,,0.066,0.044,0.09090909090909097,-0.3030303030303031,0.0454545454545455
2000-05-31,CLEBI,,,,,,,0.588,0.414,0.14367816091954036,-0.25340136054421764,0.06038647342995175
2000-05-31,CWENE,,,,,,,,,,,
2000-05-31,DOAS,,,,,,,,,,,
2000-05-31,DOHOL,,,,,,,0.823,0.552,0.15498154981549794,-0.2782503037667072,0.076086956521739
2000-05-31,DSTKF,,,,,,,,,,,
2000-05-31,EFORC,,,,,,,,,,,
2000-05-31,EGEEN,,,,,,,3.71,2.92,0.5822784810126581,-0.08894878706199463,0.15753424657534246
2000-05-31,EKGYO,,,,,,,,,,,
2000-05-31,ENERY,,,,,,,,,,,
2000-05-31,ENJSA,,,,,,,,,,,
2000-05-31,ENKAI,,,,,,,,,,,
2000-05-31,EREGL,,,,,,,0.065,0.05,0.19999999999999973,-0.18461538461538465,0.059999999999999915
2000-05-31,EUPWR,,,,,,,,,,,
2000-05-31,FENER,,,,,,,,,,,
2000-05-31,FROTO,,,,,,,0.068,0.051,0.35294117647058837,-0.16176470588235298,0.11764705882352952
2000-05-31,GARAN,,,,,,,0.508,0.348,0.21250000000000016,-0.24803149606299213,0.09770114942528745
2000-05-31,GENIL,,,,,,,,,,,
2000-05-31,GESAN,,,,,,,,,,,
2000-05-31,GLRMK,,,,,,,,,,,
2000-05-31,GRSEL,,,,,,,,,,,
2000-05-31,GRTHO,,,,,,,,,,,
2000-05-31,GSRAY,,,,,,,,,,,
2000-05-31,GUBRF,,,,,,,0.124,0.094,0.13333333333333347,-0.20967741935483866,0.04255319148936174
2000-05-31,HALKB,,,,,,,,,,,
2000-05-31,HEKTS,,,,,,,0.004,0.003,0.0,-0.25,0.0
2000-05-31,IEYHO,,,,,,,22.022,14.236,0.08553814538915988,-0.32331305058577786,0.04678280415847138
2000-05-31,IPEKE,,,,,,,,,,,
2000-05-31,ISCTR,,,,,,,0.224,0.188,0.5277777777777775,-0.0758928571428572,0.10106382978723398
2000-05-31,ISMEN,,,,,,,,,,,
2000-05-31,KCAER,,,,,,,,,,,
2000-05-31,KCHOL,,,,,,,1.515,1.115,0.3675000000000001,-0.16699669966996694,0.13183856502242156
2000-05-31,KONTR,,,,,,,,,,,
2000-05-31,KOZAA,,,,,,,,,,,
2000-05-31,KOZAL,,,,,,,,,,,
2000-05-31,KRDMD,,,,,,,0.104,0.063,0.17073170731707335,-0.3269230769230768,0.1111111111111112
2000-05-31,KTLEV,,,,,,,,,,,
2000-05-31,KUYAS,,,,,,,,,,,
2000-05-31,LMKDC,,,,,,,,,,,
2000-05-31,MAGEN,,,,,,,,,,,
2000-05-31,MAVI,,,,,,,,,,,
2000-05-31,MGROS,,,,,,,3.481,2.699,0.3145780051150895,-0.15397874174087908,0.09114486846980363
2000-05-31,MIATK,,,,,,,,,,,
2000-05-31,MPARK,,,,,,,,,,,
2000-05-31,OBAMS,,,,,,,,,,,
2000-05-31,ODAS,,,,,,,,,,,
2000-05-31,OTKAR,,,,,,,0.562,0.39,0.2906976744186045,-0.2170818505338079,0.12820512820512817
2000-05-31,OYAKC,,,,,,,0.02,0.016,0.2500000000000002,-0.14999999999999997,0.06250000000000006
2000-05-31,PASEU,,,,,,,,,,,
2000-05-31,PETKM,,,,,,,0.725,0.498,0.08370044052863444,-0.2868965517241379,0.038152610441767106
2000-05-31,PGSUS,,,,,,,,,,,
2000-05-31,RALYH,,,,,,,0.135,0.109,0.4230769230769228,-0.1111111111111112,0.10091743119266051
2000-05-31,REEDR,,,,,,,,,,,
2000-05-31,SAHOL,,,,,,,1.361,1.034,0.1253822629969417,-0.210139603232917,0.03965183752417788
2000-05-31,SASA,,,,,,,0.007,0.006,0.0,-0.14285714285714285,0.0
2000-05-31,SISE,,,,,,,0.318,0.215,0.18446601941747587,-0.26415094339622636,0.0883720930232559
2000-05-31,SKBNK,,,,,,,0.254,0.224,0.7999999999999998,-0.02362204724409451,0.10714285714285711
2000-05-31,SMRTG,,,,,,,,,,,
2000-05-31,SOKM,,,,,,,,,,,
2000-05-31,TABGD,,,,,,,,,,,
2000-05-31,TAVHL,,,,,,,,,,,
2000-05-31,TCELL,,,,,,,,,,,
2000-05-31,THYAO,,,,,,,1.669,1.17,0.10020040080160328,-0.2690233672857999,0.04273504273504278
2000-05-31,TKFEN,,,,,,,,,,,
2000-05-31,TOASO,,,,,,,0.492,0.374,0.3389830508474575,-0.1585365853658537,0.10695187165775395
2000-05-31,TSKB,,,,,,,0.038,0.031,0.857142857142857,-0.026315789473684233,0.19354838709677413
2000-05-31,TTKOM,,,,,,,,,,,
2000-05-31,TTRAK,,,,,,,,,,,
2000-05-31,TUPRS,,,,,,,0.268,0.19,0.11538461538461546,-0.2574626865671642,0.04736842105263162
2000-05-31,TUREX,,,,,,,,,,,
2000-05-31,TURSG,,,,,,,0.036,0.027,0.5555555555555558,-0.11111111111111102,0.18518518518518523
2000-05-31,ULKER,,,,,,,1.51,1.15,0.22222222222222235,-0.18543046357615894,0.06956521739130442
2000-05-31,VAKBN,,,,,,,,,,,
2000-05-31,VESTL,,,,,,,4.795,3.265,0.4326797385620915,-0.18102189781021896,0.2027565084226646
2000-05-31,YEOTK,,,,,,,,,,,
2000-05-31,YKBNK,,,,,,,1.174,0.754,0.31904761904761914,-0.24361158432708682,0.17771883289124668
2000-05-31,ZOREN,,,,,,,0.508,0.307,0.6766169154228856,-0.1279527559055118,0.4429967426710098
2000-06-30,AEFES,,,,,,,,,,,
2000-06-30,AGHOL,,,,,,,0.158,0.132,0.15384615384615402,-0.13924050632911386,0.030303030303030328
2000-06-30,AKBNK,,,,,,,0.335,0.282,0.2830188679245283,-0.11343283582089561,0.05319148936170218
2000-06-30,AKSA,,,,,,,0.034,0.029,0.0,-0.14705882352941177,0.0
2000-06-30,AKSEN,,,,,,,,,,,
2000-06-30,ALARK,,,,,,,0.896,0.663,0.09871244635193142,-0.23437499999999994,0.03469079939668178
2000-06-30,ALFAS,,,,,,,,,,,
2000-06-30,ALTNY,,,,,,,,,,,
2000-06-30,ANSGR,,,,,,,0.037,0.033,0.25000000000000044,-0.08108108108108097,0.030303030303030328
2000-06-30,ARCLK,,,,,,,1.852,1.474,0.5608465608465606,-0.08963282937365018,0.14382632293080053
2000-06-30,ASELS,,,,,,,0.072,0.056,0.12500000000000017,-0.19444444444444434,0.03571428571428575
2000-06-30,ASTOR,,,,,,,,,,,
2000-06-30,AVPGY,,,,,,,,,,,
2000-06-30,BALSU,,,,,,,,,,,
2000-06-30,BERA,,,,,,,,,,,
2000-06-30,BIMAS,,,,,,,,,,,
2000-06-30,BINHO,,,,,,,,,,,
2000-06-30,BRSAN,,,,,,,0.423,0.271,0.38815789473684215,-0.21985815602836872,0.21771217712177118
2000-06-30,BRYAT,,,,,,,1.727,1.287,0.22272727272727283,-0.1980312680949624,0.07614607614607621
2000-06-30,BSOKE,,,,,,,0.056,0.042,0.07142857142857101,-0.23214285714285723,0.023809523809523662
2000-06-30,BTCIM,,,,,,,0.017,0.012,0.3999999999999999,-0.17647058823529416,0.16666666666666666
2000-06-30,CANTE,,,,,,,,,,,
2000-06-30,CCOLA,,,,,,,,,,,
2000-06-30,CIMSA,,,,,,,0.049,0.04,0.3333333333333328,-0.12244897959183684,0.07499999999999989
2000-06-30,CLEBI,,,,,,,0.46,0.305,0.0645161290322581,-0.31521739130434784,0.03278688524590167
2000-06-30,CWENE,,,,,,,,,,,
2000-06-30,DOAS,,,,,,,,,,,
2000-06-30,DOHOL,,,,,,,0.677,0.563,0.543859649122807,-0.07680945347119651,0.11012433392539975
2000-06-30,DSTKF,,,,,,,,,,,
2000-06-30,EFORC,,,,,,,,,,,
2000-06-30,EGEEN,,,,,,,3.48,2.78,0.2714285714285719,-0.14655172413793097,0.06834532374100734
2000-06-30,EKGYO,,,,,,,,,,,
2000-06-30,ENERY,,,,,,,,,,,
2000-06-30,ENJSA,,,,,,,,,,,
2000-06-30,ENKAI,,,,,,,,,,,
2000-06-30,EREGL,,,,,,,0.057,0.043,0.21428571428571438,-0.19298245614035092,0.06976744186046518
2000-06-30,EUPWR,,,,,,,,,,,
2000-06-30,FENER,,,,,,,,,,,
2000-06-30,FROTO,,,,,,,0.06,0.052,0.37500000000000033,-0.0833333333333333,0.057692307692307744
2000-06-30,GARAN,,,,,,,0.416,0.353,0.15873015873015886,-0.12740384615384615,0.028328611898017025
2000-06-30,GENIL,,,,,,,,,,,
2000-06-30,GESAN,,,,,,,,,,,
2000-06-30,GLRMK,,,,,,,,,,,
2000-06-30,GRSEL,,,,,,,,,,,
2000-06-30,GRTHO,,,,,,,,,,,
2000-06-30,GSRAY,,,,,,,,,,,
2000-06-30,GUBRF,,,,,,,0.101,0.083,0.22222222222222163,-0.13861386138613874,0.04819277108433722
2000-06-30,HALKB,,,,,,,,,,,
2000-06-30,HEKTS,,,,,,,0.003,0.002,0.0,-0.3333333333333333,0.0
2000-06-30,IEYHO,,,,,,,18.016,13.568,0.10004496402877708,-0.22219138543516867,0.032797759433962285
2000-06-30,IPEKE,,,,,,,0.399,0.361,0.7105263157894737,-0.027568922305764434,0.07479224376731308
2000-06-30,ISCTR,,,,,,,0.217,0.153,0.1406250000000001,-0.25345622119815664,0.05882352941176476
2000-06-30,ISMEN,,,,,,,,,,,
2000-06-30,KCAER,,,,,,,,,,,
2000-06-30,KCHOL,,,,,,,1.311,1.044,0.08988764044943831,-0.1853546910755148,0.022988505747126457
2000-06-30,KONTR,,,,,,,,,,,
2000-06-30,KOZAA,,,,,,,,,,,
2000-06-30,KOZAL,,,,,,,,,,,
2000-06-30,KRDMD,,,,,,,0.076,0.06,0.1250000000000001,-0.18421052631578946,0.03333333333333337
2000-06-30,KTLEV,,,,,,,,,,,
2000-06-30,KUYAS,,,,,,,,,,,
2000-06-30,LMKDC,,,,,,,,,,,
2000-06-30,MAGEN,,,,,,,,,,,
2000-06-30,MAVI,,,,,,,,,,,
2000-06-30,MGROS,,,,,,,3.142,2.651,0.12016293279022434,-0.13749204328453213,0.02225575254620904
2000-06-30,MIATK,,,,,,,,,,,
2000-06-30,MPARK,,,,,,,,,,,
2000-06-30,OBAMS,,,,,,,,,,,
2000-06-30,ODAS,,,,,,,,,,,
2000-06-30,OTKAR,,,,,,,0.475,0.404,0.09859154929577402,-0.13473684210526315,0.017326732673267203
2000-06-30,OYAKC,,,,,,,0.017,0.014,0.3333333333333329,-0.11764705882352951,0.07142857142857137
2000-06-30,PASEU,,,,,,,,,,,
2000-06-30,PETKM,,,,,,,0.58,0.462,0.15254237288135566,-0.17241379310344826,0.03896103896103888
2000-06-30,PGSUS,,,,,,,,,,,
2000-06-30,RALYH,,,,,,,0.12,0.096,0.08333333333333343,-0.18333333333333326,0.020833333333333353
2000-06-30,REEDR,,,,,,,,,,,
2000-06-30,SAHOL,,,,,,,1.129,0.966,0.16564417177914123,-0.1204605845881311,0.027950310559006236
2000-06-30,SASA,,,,,,,0.006,0.005,0.0,-0.16666666666666666,0.0
2000-06-30,SISE,,,,,,,0.24,0.205,0.17142857142857157,-0.12083333333333333,0.02926829268292686
2000-06-30,SKBNK,,,,,,,0.28,0.213,0.2089552238805971,-0.18928571428571433,0.06572769953051649
2000-06-30,SMRTG,,,,,,,,,,,
2000-06-30,SOKM,,,,,,,,,,,
2000-06-30,TABGD,,,,,,,,,,,
2000-06-30,TAVHL,,,,,,,,,,,
2000-06-30,TCELL,,,,,,,,,,,
2000-06-30,THYAO,,,,,,,1.395,1.121,0.08759124087591248,-0.17921146953405018,0.021409455842997343
2000-06-30,TKFEN,,,,,,,,,,,
2000-06-30,TOASO,,,,,,,0.472,0.392,0.5,-0.08474576271186438,0.10204081632653056
2000-06-30,TSKB,,,,,,,0.038,0.025,0.23076923076923075,-0.2631578947368421,0.11999999999999997
2000-06-30,TTKOM,,,,,,,,,,,
2000-06-30,TTRAK,,,,,,,,,,,
2000-06-30,TUPRS,,,,,,,0.211,0.187,0.37500000000000044,-0.07109004739336486,0.048128342245989345
2000-06-30,TUREX,,,,,,,,,,,
2000-06-30,TURSG,,,,,,,0.034,0.022,0.08333333333333338,-0.32352941176470595,0.0454545454545455
2000-06-30,ULKER,,,,,,,1.27,1.04,0.17391304347826103,-0.14960629921259838,0.03846153846153849
2000-06-30,VAKBN,,,,,,,,,,,
2000-06-30,VESTL,,,,,,,4.183,3.621,0.3629893238434168,-0.0855845087257948,0.056338028169014134
2000-06-30,YEOTK,,,,,,,,,,,
2000-06-30,YKBNK,,,,,,,0.993,0.747,0.23983739837398396,-0.188318227593152,0.07898259705488628
2000-06-30,ZOREN,,,,,,,0.451,0.344,0.6168224299065419,-0.09090909090909098,0.1918604651162791
2000-07-31,AEFES,,,,,,,0.13,0.099,0.5483870967741936,-0.10769230769230768,0.1717171717171717
2000-07-31,AGHOL,,,,,,,0.141,0.109,0.37500000000000006,-0.14184397163120563,0.11009174311926602
2000-07-31,AKBNK,,,,,,,0.307,0.266,0.31707317073170777,-0.09120521172638427,0.04887218045112786
2000-07-31,AKSA,,,,,,,0.031,0.021,0.4000000000000001,-0.19354838709677413,0.19047619047619047
2000-07-31,AKSEN,,,,,,,,,,,
2000-07-31,ALARK,,,,,,,0.733,0.57,0.503067484662577,-0.11050477489768071,0.14385964912280716
2000-07-31,ALFAS,,,,,,,,,,,
2000-07-31,ALTNY,,,,,,,,,,,
2000-07-31,ANSGR,,,,,,,0.034,0.028,0.4999999999999997,-0.08823529411764713,0.10714285714285711
2000-07-31,ARCLK,,,,,,,1.824,1.244,0.11896551724137922,-0.2801535087719299,0.055466237942122146
2000-07-31,ASELS,,,,,,,0.062,0.053,0.3333333333333336,-0.09677419354838707,0.05660377358490571
2000-07-31,ASTOR,,,,,,,,,,,
2000-07-31,AVPGY,,,,,,,,,,,
2000-07-31,BALSU,,,,,,,,,,,
2000-07-31,BERA,,,,,,,,,,,
2000-07-31,BIMAS,,,,,,,,,,,
2000-07-31,BINHO,,,,,,,,,,,
2000-07-31,BRSAN,,,,,,,0.35,0.264,0.5348837209302326,-0.11428571428571424,0.17424242424242417
2000-07-31,BRYAT,,,,,,,1.531,1.255,0.4130434782608699,-0.1058131939908556,0.09083665338645427
2000-07-31,BSOKE,,,,,,,0.054,0.04,0.7142857142857145,-0.07407407407407401,0.25000000000000006
2000-07-31,BTCIM,,,,,,,0.014,0.013,1.0,0.0,0.076923076923077
2000-07-31,CANTE,,,,,,,,,,,
2000-07-31,CCOLA,,,,,,,,,,,
2000-07-31,CIMSA,,,,,,,0.045,0.038,0.428571428571429,-0.08888888888888882,0.07894736842105271
2000-07-31,CLEBI,,,,,,,0.357,0.274,0.807228915662651,-0.04481792717086824,0.24452554744525548
2000-07-31,CWENE,,,,,,,,,,,
2000-07-31,DOAS,,,,,,,,,,,
2000-07-31,DOHOL,,,,,,,0.688,0.552,0.7647058823529416,-0.046511627906976626,0.18840579710144922
2000-07-31,DSTKF,,,,,,,,,,,
2000-07-31,EFORC,,,,,,,,,,,
2000-07-31,EGEEN,,,,,,,3.06,2.36,0.5999999999999998,-0.09150326797385629,0.17796610169491522
2000-07-31,EKGYO,,,,,,,,,,,
2000-07-31,ENERY,,,,,,,,,,,
2000-07-31,ENJSA,,,,,,,,,,,
2000-07-31,ENKAI,,,,,,,,,,,
2000-07-31,EREGL,,,,,,,0.047,0.038,0.4444444444444448,-0.1063829787234042,0.10526315789473693
2000-07-31,EUPWR,,,,,,,,,,,
2000-07-31,FENER,,,,,,,,,,,
2000-07-31,FROTO,,,,,,,0.06,0.05,0.8999999999999999,-0.016666666666666684,0.17999999999999988
2000-07-31,GARAN,,,,,,,0.397,0.334,0.22222222222222154,-0.12342569269521421,0.041916167664670524
2000-07-31,GENIL,,,,,,,,,,,
2000-07-31,GESAN,,,,,,,,,,,
2000-07-31,GLRMK,,,,,,,,,,,
2000-07-31,GRSEL,,,,,,,,,,,
2000-07-31,GRTHO,,,,,,,,,,,
2000-07-31,GSRAY,,,,,,,,,,,
2000-07-31,GUBRF,,,,,,,0.096,0.08,0.18750000000000017,-0.13541666666666663,0.03750000000000003
2000-07-31,HALKB,,,,,,,,,,,
2000-07-31,HEKTS,,,,,,,0.003,0.002,1.0,0.0,0.5
2000-07-31,IEYHO,,,,,,,19.575,14.013,0.9199928083423229,-0.022733077905491714,0.36516092200099903
2000-07-31,IPEKE,,,,,,,0.721,0.372,0.9713467048710601,-0.01386962552011097,0.9112903225806451
2000-07-31,ISCTR,,,,,,,0.168,0.131,0.7567567567567566,-0.05357142857142862,0.21374045801526714
2000-07-31,ISMEN,,,,,,,,,,,
2000-07-31,KCAER,,,,,,,,,,,
2000-07-31,KCHOL,,,,,,,1.105,0.874,0.21212121212121232,-0.16470588235294112,0.05606407322654467
2000-07-31,KONTR,,,,,,,,,,,
2000-07-31,KOZAA,,,,,,,,,,,
2000-07-31,KOZAL,,,,,,,,,,,
2000-07-31,KRDMD,,,,,,,0.075,0.06,0.40000000000000036,-0.11999999999999993,0.10000000000000009
2000-07-31,KTLEV,,,,,,,,,,,
2000-07-31,KUYAS,,,,,,,,,,,
2000-07-31,LMKDC,,,,,,,,,,,
2000-07-31,MAGEN,,,,,,,,,,,
2000-07-31,MAVI,,,,,,,,,,,
2000-07-31,MGROS,,,,,,,2.887,2.357,0.22075471698113214,-0.14305507447176993,0.049639372083156545
2000-07-31,MIATK,,,,,,,,,,,
2000-07-31,MPARK,,,,,,,,,,,
2000-07-31,OBAMS,,,,,,,,,,,
2000-07-31,ODAS,,,,,,,,,,,
2000-07-31,OTKAR,,,,,,,0.425,0.34,0.5882352941176472,-0.08235294117647053,0.14705882352941171
2000-07-31,OYAKC,,,,,,,0.016,0.012,0.7499999999999998,-0.06250000000000006,0.24999999999999992
2000-07-31,PASEU,,,,,,,,,,,
2000-07-31,PETKM,,,,,,,0.517,0.408,0.7431192660550457,-0.05415860735009676,0.19852941176470593
2000-07-31,PGSUS,,,,,,,,,,,
2000-07-31,RALYH,,,,,,,0.114,0.082,0.7812499999999998,-0.06140350877192988,0.30487804878048774
2000-07-31,REEDR,,,,,,,,,,,
2000-07-31,SAHOL,,,,,,,1.02,0.844,0.38636363636363663,-0.10588235294117646,0.08056872037914699
2000-07-31,SASA,,,,,,,0.007,0.005,0.5,-0.14285714285714285,0.2
2000-07-31,SISE,,,,,,,0.218,0.173,0.8444444444444443,-0.032110091743119296,0.2196531791907515
2000-07-31,SKBNK,,,,,,,0.233,0.192,0.29268292682926783,-0.12446351931330482,0.06249999999999991
2000-07-31,SMRTG,,,,,,,,,,,
2000-07-31,SOKM,,,,,,,,,,,
2000-07-31,TABGD,,,,,,,,,,,
2000-07-31,TAVHL,,,,,,,,,,,
2000-07-31,TCELL,,,,,,,2.594,2.113,0.3887733887733885,-0.11333847340015422,0.08849976336961658
2000-07-31,THYAO,,,,,,,1.17,0.966,0.8823529411764705,-0.020512820512820534,0.186335403726708
2000-07-31,TKFEN,,,,,,,,,,,
2000-07-31,TOASO,,,,,,,0.442,0.362,0.3750000000000003,-0.11312217194570133,0.08287292817679566
2000-07-31,TSKB,,,,,,,0.031,0.025,0.33333333333333315,-0.12903225806451613,0.07999999999999993
2000-07-31,TTKOM,,,,,,,,,,,
2000-07-31,TTRAK,,,,,,,,,,,
2000-07-31,TUPRS,,,,,,,0.214,0.187,0.3333333333333337,-0.08411214953271022,0.048128342245989345
2000-07-31,TUREX,,,,,,,,,,,
2000-07-31,TURSG,,,,,,,0.025,0.018,0.5714285714285712,-0.1200000000000001,0.22222222222222224
2000-07-31,ULKER,,,,,,,1.13,0.97,0.8750000000000012,-0.017699115044247607,0.14432989690721662
2000-07-31,VAKBN,,,,,,,,,,,
2000-07-31,VESTL,,,,,,,3.979,2.346,0.24984690753214936,-0.30786629806484045,0.17391304347826084
2000-07-31,YEOTK,,,,,,,,,,,
2000-07-31,YKBNK,,,,,,,0.853,0.631,0.6846846846846849,-0.08206330597889795,0.24088748019017436
2000-07-31,ZOREN,,,,,,,0.418,0.287,0.2213740458015269,-0.24401913875598083,0.10104529616724749
2000-08-31,AEFES,,,,,,,0.142,0.105,0.05405405405405411,-0.24647887323943657,0.019047619047619067
2000-08-31,AGHOL,,,,,,,0.132,0.112,0.1500000000000001,-0.12878787878787878,0.02678571428571431
2000-08-31,AKBNK,,,,,,,0.285,0.245,0.07500000000000011,-0.1298245614035087,0.012244897959183685
2000-08-31,AKSA,,,,,,,0.026,0.021,0.1999999999999996,-0.15384615384615385,0.04761904761904749
2000-08-31,AKSEN,,,,,,,,,,,
2000-08-31,ALARK,,,,,,,0.686,0.57,0.7068965517241379,-0.04956268221574348,0.14385964912280716
2000-08-31,ALFAS,,,,,,,,,,,
2000-08-31,ALTNY,,,,,,,,,,,
2000-08-31,ANSGR,,,,,,,0.035,0.029,0.8333333333333333,-0.028571428571428595,0.1724137931034483
2000-08-31,ARCLK,,,,,,,1.382,1.105,0.15162454873646228,-0.17004341534008674,0.03800904977375569
2000-08-31,ASELS,,,,,,,0.057,0.041,0.24999999999999978,-0.21052631578947373,0.09756097560975602
2000-08-31,ASTOR,,,,,,,,,,,
2000-08-31,AVPGY,,,,,,,,,,,
2000-08-31,BALSU,,,,,,,,,,,
2000-08-31,BERA,,,,,,,,,,,
2000-08-31,BIMAS,,,,,,,,,,,
2000-08-31,BINHO,,,,,,,,,,,
2000-08-31,BRSAN,,,,,,,0.31,0.256,0.055555555555555615,-0.16451612903225804,0.01171875000000001
2000-08-31,BRYAT,,,,,,,1.417,1.173,0.3360655737704912,-0.11432604093154562,0.06990622335890866
2000-08-31,BSOKE,,,,,,,0.051,0.043,0.1250000000000001,-0.1372549019607843,0.023255813953488396
2000-08-31,BTCIM,,,,,,,0.014,0.012,0.0,-0.14285714285714285,0.0
2000-08-31,CANTE,,,,,,,,,,,
2000-08-31,CCOLA,,,,,,,,,,,
2000-08-31,CIMSA,,,,,,,0.042,0.036,0.6666666666666666,-0.04761904761904766,0.11111111111111122
2000-08-31,CLEBI,,,,,,,0.512,0.321,0.7277486910994765,-0.10156249999999999,0.4330218068535826
2000-08-31,CWENE,,,,,,,,,,,
2000-08-31,DOAS,,,,,,,,,,,
2000-08-31,DOHOL,,,,,,,0.698,0.563,0.5333333333333338,-0.09025787965616039,0.12788632326820618
2000-08-31,DSTKF,,,,,,,,,,,
2000-08-31,EFORC,,,,,,,,,,,
2000-08-31,EGEEN,,,,,,,2.97,2.13,0.3452380952380952,-0.18518518518518526,0.13615023474178406
2000-08-31,EKGYO,,,,,,,,,,,
2000-08-31,ENERY,,,,,,,,,,,
2000-08-31,ENJSA,,,,,,,,,,,
2000-08-31,ENKAI,,,,,,,,,,,
2000-08-31,EREGL,,,,,,,0.044,0.038,0.3333333333333337,-0.09090909090909084,0.05263157894736847
2000-08-31,EUPWR,,,,,,,,,,,
2000-08-31,FENER,,,,,,,,,,,
2000-08-31,FROTO,,,,,,,0.064,0.058,0.6666666666666663,-0.03125000000000003,0.06896551724137925
2000-08-31,GARAN,,,,,,,0.358,0.305,0.3584905660377362,-0.09497206703910607,0.06229508196721317
2000-08-31,GENIL,,,,,,,,,,,
2000-08-31,GESAN,,,,,,,,,,,
2000-08-31,GLRMK,,,,,,,,,,,
2000-08-31,GRSEL,,,,,,,,,,,
2000-08-31,GRTHO,,,,,,,,,,,
2000-08-31,GSRAY,,,,,,,,,,,
2000-08-31,GUBRF,,,,,,,0.086,0.066,0.55,-0.10465116279069761,0.1666666666666666
2000-08-31,HALKB,,,,,,,,,,,
2000-08-31,HEKTS,,,,,,,0.003,0.003,0.5,0.0,0.0
2000-08-31,IEYHO,,,,,,,28.36,18.016,0.7848994586233567,-0.07845557122708031,0.4506549733570162
2000-08-31,IPEKE,,,,,,,1.377,0.7,0.7740029542097489,-0.11111111111111113,0.7485714285714287
2000-08-31,ISCTR,,,,,,,0.171,0.143,0.6785714285714286,-0.05263157894736847,0.132867132867133
2000-08-31,ISMEN,,,,,,,,,,,
2000-08-31,KCAER,,,,,,,,,,,
2000-08-31,KCHOL,,,,,,,0.959,0.825,0.36567164179104505,-0.08863399374348276,0.05939393939393945
2000-08-31,KONTR,,,,,,,,,,,
2000-08-31,KOZAA,,,,,,,,,,,
2000-08-31,KOZAL,,,,,,,,,,,
2000-08-31,KRDMD,,,,,,,0.091,0.062,1.0,0.0,0.46774193548387094
2000-08-31,KTLEV,,,,,,,,,,,
2000-08-31,KUYAS,,,,,,,,,,,
2000-08-31,LMKDC,,,,,,,,,,,
2000-08-31,MAGEN,,,,,,,,,,,
2000-08-31,MAVI,,,,,,,,,,,
2000-08-31,MGROS,,,,,,,2.533,1.956,0.24436741767764303,-0.17212791156731147,0.07208588957055216
2000-08-31,MIATK,,,,,,,,,,,
2000-08-31,MPARK,,,,,,,,,,,
2000-08-31,OBAMS,,,,,,,,,,,
2000-08-31,ODAS,,,,,,,,,,,
2000-08-31,OTKAR,,,,,,,0.418,0.347,0.7042253521126766,-0.05023923444976068,0.14409221902017305
2000-08-31,OYAKC,,,,,,,0.017,0.015,0.5,-0.058823529411764754,0.06666666666666674
2000-08-31,PASEU,,,,,,,,,,,
