date,ticker,weight
2023-04-30,KTLEV,0.2
2023-04-30,PASEU,0.2
2023-04-30,REEDR,0.2
2023-05-01,AKBNK,0.2
2023-05-01,BRYAT,0.2
2023-05-01,DOAS,0.2
2023-05-01,TUPRS,0.2
2023-05-01,YKBNK,0.2
2023-06-01,BRYAT,0.2
2023-06-01,DOAS,0.2
2023-06-01,ENJSA,0.2
2023-06-01,TTRAK,0.2
2023-06-01,TUPRS,0.2
2023-06-28,BRYAT,0.2
2023-06-28,DOAS,0.2
2023-06-28,ENJSA,0.2
2023-06-28,TTRAK,0.2
2023-06-28,TUPRS,0.2
2023-07-02,AKBNK,0.2
2023-07-02,DOAS,0.2
2023-07-02,ISCTR,0.2
2023-07-02,TTRAK,0.2
2023-07-02,YKBNK,0.2
2023-08-01,DOAS,0.2
2023-08-01,ISCTR,0.2
2023-08-01,KTLEV,0.2
2023-08-01,TUPRS,0.2
2023-08-01,YKBNK,0.2
2023-09-01,DOAS,0.2
2023-09-01,ENJSA,0.2
2023-09-01,EREGL,0.2
2023-09-01,ISCTR,0.2
2023-09-01,ISMEN,0.2
2023-09-30,FENER,0.3333333333333333
2023-09-30,GSRAY,0.3333333333333333
2023-09-30,MAVI,0.3333333333333333
2023-10-01,BRYAT,0.2
2023-10-01,DOAS,0.2
2023-10-01,TTRAK,0.2
2023-10-01,TUPRS,0.2
2023-10-01,YKBNK,0.2
2023-11-01,BRYAT,0.2
2023-11-01,DOAS,0.2
2023-11-01,KTLEV,0.2
2023-11-01,MIATK,0.2
2023-11-01,TUPRS,0.2
2023-12-01,BINHO,0.2
2023-12-01,BRYAT,0.2
2023-12-01,DOAS,0.2
2023-12-01,KTLEV,0.2
2023-12-01,TUPRS,0.2
2024-01-01,ANSGR,0.2
2024-01-01,AVPGY,0.2
2024-01-01,BINHO,0.2
2024-01-01,DOAS,0.2
2024-01-01,TUPRS,0.2
2024-02-01,AVPGY,0.2
2024-02-01,BINHO,0.2
2024-02-01,DOAS,0.2
2024-02-01,GRTHO,0.2
2024-02-01,TUPRS,0.2
2024-03-01,BRYAT,0.2
2024-03-01,DOAS,0.2
2024-03-01,LMKDC,0.2
2024-03-01,REEDR,0.2
2024-03-01,TUPRS,0.2
2024-04-01,ANSGR,0.2
2024-04-01,AVPGY,0.2
2024-04-01,BRYAT,0.2
2024-04-01,DOAS,0.2
2024-04-01,TUPRS,0.2
2024-05-01,ANSGR,0.2
2024-05-01,AVPGY,0.2
2024-05-01,BRYAT,0.2
2024-05-01,DOAS,0.2
2024-05-01,TUPRS,0.2
2024-06-02,ANSGR,0.2
2024-06-02,AVPGY,0.2
2024-06-02,DOAS,0.2
2024-06-02,TTRAK,0.2
2024-06-02,TUPRS,0.2
2024-07-01,AVPGY,0.2
2024-07-01,BINHO,0.2
2024-07-01,DOAS,0.2
2024-07-01,TTRAK,0.2
2024-07-01,TUPRS,0.2
2024-08-01,ALTNY,0.2
2024-08-01,AVPGY,0.2
2024-08-01,BINHO,0.2
2024-08-01,DOAS,0.2
2024-08-01,TUPRS,0.2
2024-08-30,AVPGY,0.2
2024-08-30,IEYHO,0.2
2024-08-30,IPEKE,0.2
2024-08-30,KOZAA,0.2
2024-08-30,TUREX,0.2
2024-08-31,ANSGR,0.2
2024-08-31,DOAS,0.2
2024-08-31,OYAKC,0.2
2024-08-31,TTRAK,0.2
2024-08-31,TUPRS,0.2
2024-09-01,FENER,0.5
2024-09-01,GSRAY,0.5
2024-10-01,ANSGR,0.2
2024-10-01,AVPGY,0.2
2024-10-01,BRYAT,0.2
2024-10-01,DOAS,0.2
2024-10-01,TUPRS,0.2
2024-11-01,AVPGY,0.2
2024-11-01,BRYAT,0.2
2024-11-01,DOAS,0.2
2024-11-01,TTRAK,0.2
2024-11-01,TUPRS,0.2
2024-11-30,AVPGY,0.2
2024-11-30,BRYAT,0.2
2024-11-30,DOAS,0.2
2024-11-30,TTRAK,0.2
2024-11-30,TUPRS,0.2
2024-12-01,FENER,0.5
2024-12-01,GSRAY,0.5
2025-01-01,ANSGR,0.2
2025-01-01,DOAS,0.2
2025-01-01,KOZAA,0.2
2025-01-01,LMKDC,0.2
2025-01-01,TUPRS,0.2
2025-02-02,ANSGR,0.2
2025-02-02,AVPGY,0.2
2025-02-02,DOAS,0.2
2025-02-02,TOASO,0.2
2025-02-02,TUPRS,0.2
2025-03-02,AVPGY,0.2
2025-03-02,DOAS,0.2
2025-03-02,GRTHO,0.2
2025-03-02,TTRAK,0.2
2025-03-02,TUPRS,0.2
2025-03-31,AVPGY,0.2
2025-03-31,DOAS,0.2
2025-03-31,GRTHO,0.2
2025-03-31,TTRAK,0.2
2025-03-31,TUPRS,0.2
2025-04-01,ANSGR,0.2
2025-04-01,AVPGY,0.2
2025-04-01,DOAS,0.2
2025-04-01,ISMEN,0.2
2025-04-01,TUPRS,0.2
2025-05-01,ANSGR,0.2
2025-05-01,AVPGY,0.2
2025-05-01,ENKAI,0.2
2025-05-01,ISMEN,0.2
2025-05-01,TUPRS,0.2
2025-06-01,AVPGY,0.2
2025-06-01,DOAS,0.2
2025-06-01,KOZAA,0.2
2025-06-01,KOZAL,0.2
2025-06-01,LMKDC,0.2
2025-07-01,ANSGR,0.2
2025-07-01,AVPGY,0.2
2025-07-01,DOAS,0.2
2025-07-01,ISMEN,0.2
2025-07-01,KOZAL,0.2
2025-08-01,DOAS,0.2
2025-08-01,ISMEN,0.2
2025-08-01,KOZAL,0.2
2025-08-01,LMKDC,0.2
2025-08-01,TUPRS,0.2
